Time,X_[ref],Y_[ref],Z_[ref],Q0_[ref],Qx_[ref],Qy_[ref],QZ_[ref],X_[tip],Y_[tip],Z_[tip],Q0_[tip],Qx_[tip],Qy_[tip],Qz_[tip]
146.351,-116.762,-46.5175,-85.9106,0.528775,0.490842,0.522062,0.454887,1.2054,-33.8773,-78.3199,0.827063,-0.250069,0.503421,0
146.376,-116.764,-46.5151,-85.9113,0.528737,0.490917,0.522031,0.454887,1.20649,-33.6822,-78.3928,0.827162,-0.249629,0.503476,0
146.401,-116.762,-46.515,-85.9081,0.528717,0.490934,0.522022,0.4549,1.2067,-33.6685,-78.3542,0.827067,-0.249364,0.503764,0
146.426,-116.76,-46.5138,-85.9097,0.528694,0.490967,0.521997,0.454921,1.55665,-34.1546,-78.5699,0.830083,-0.240266,0.503224,0
146.451,-116.76,-46.5136,-85.9092,0.528672,0.490986,0.521978,0.45495,1.5207,-34.3639,-78.2518,0.829675,-0.2338,0.506929,0
146.476,-116.765,-46.5151,-85.9102,0.528636,0.491023,0.521964,0.454967,1.68296,-34.3927,-78.2563,0.830993,-0.22717,0.507784,0
146.501,-116.768,-46.5129,-85.9109,0.528614,0.491051,0.521956,0.454972,1.9315,-34.5825,-78.2306,0.832839,-0.221471,0.507276,0
146.526,-116.765,-46.5092,-85.9141,0.528601,0.491083,0.521942,0.454968,2.33093,-34.6943,-78.1488,0.835217,-0.214373,0.506416,0
146.551,-116.763,-46.3533,-85.9889,0.528993,0.490602,0.522162,0.454778,2.4042,-34.6676,-78.0627,0.835293,-0.213612,0.506612,0
146.576,-116.754,-46.3549,-85.9847,0.528863,0.490795,0.522076,0.454819,2.6173,-34.737,-77.9198,0.836491,-0.211988,0.505316,0
146.601,-116.763,-46.3549,-85.9845,0.528838,0.490834,0.522069,0.454815,2.57723,-34.8053,-77.9746,0.835774,-0.209966,0.507342,0
146.626,-116.761,-46.3469,-85.9862,0.528721,0.490986,0.522019,0.454845,2.90715,-34.8165,-77.8252,0.83856,-0.206944,0.503976,0
146.651,-116.749,-46.3445,-85.989,0.528638,0.491139,0.521945,0.454861,2.94533,-34.8082,-77.7973,0.838185,-0.206874,0.504628,0
146.676,-116.718,-46.4859,-85.9369,0.528636,0.491232,0.52189,0.454826,3.01844,-34.8172,-77.7692,0.838575,-0.206096,0.504298,0
146.701,-116.71,-46.478,-85.9378,0.52868,0.491206,0.521919,0.454769,3.03689,-34.831,-77.7866,0.838582,-0.205824,0.504398,0
146.726,-116.703,-46.4717,-85.9415,0.528739,0.491152,0.521946,0.454727,3.02217,-34.8328,-77.7756,0.838529,-0.205735,0.504522,0
146.751,-116.701,-46.4733,-85.9449,0.528755,0.491149,0.52194,0.45472,2.93664,-34.6974,-77.702,0.838093,-0.203903,0.505988,0
146.776,-116.703,-46.476,-85.9439,0.528725,0.491185,0.521921,0.454737,2.88839,-34.5757,-77.1026,0.836016,-0.205503,0.508769,0
146.801,-116.711,-46.478,-85.9416,0.528687,0.49121,0.521916,0.45476,2.84846,-34.7503,-77.7914,0.837694,-0.204622,0.506359,0
146.826,-116.713,-46.4785,-85.9406,0.528646,0.491232,0.521911,0.454789,3.18956,-34.8336,-77.7763,0.839166,-0.203575,0.504339,0
146.851,-116.707,-46.4757,-85.9369,0.528635,0.491238,0.521911,0.454795,3.23612,-34.761,-77.7862,0.83909,-0.203706,0.504413,0
146.876,-116.699,-46.4732,-85.9343,0.528679,0.49121,0.521925,0.454759,3.39758,-34.6416,-77.9093,0.839384,-0.204149,0.503743,0
146.901,-116.715,-46.3269,-85.9977,0.529189,0.490443,0.522344,0.454513,5.29006,-35.8291,-78.3934,0.844853,-0.20736,0.493178,0
146.926,-116.71,-46.3256,-85.9959,0.529212,0.490556,0.522269,0.45445,5.94461,-37.8246,-79.7916,0.830709,-0.241628,0.501536,0
146.951,-116.724,-46.3195,-85.9961,0.529305,0.490562,0.522252,0.454355,2.76821,-34.2687,-78.7365,0.831719,-0.213219,0.512622,0
146.976,-116.731,-46.3172,-85.9991,0.52946,0.490354,0.52238,0.454251,3.90324,-34.724,-77.9118,0.835251,-0.217718,0.504931,0
147.001,-116.725,-46.3117,-85.9931,0.529429,0.490412,0.522367,0.45424,1.70542,-33.8719,-72.909,0.812828,-0.254577,0.523928,0
147.026,-116.72,-46.3096,-85.9858,0.529247,0.490732,0.522197,0.454301,3.90013,-34.5274,-78.9763,0.833157,-0.218411,0.508081,0
147.051,-116.695,-46.4507,-85.9315,0.529128,0.490954,0.522079,0.454336,4.04606,-34.4636,-77.7505,0.835362,-0.220252,0.503647,0
147.076,-116.689,-46.4472,-85.9334,0.529217,0.490914,0.522087,0.454266,3.50974,-34.2886,-78.1777,0.835802,-0.212785,0.50612,0
147.101,-116.69,-46.4453,-85.9369,0.52931,0.490874,0.522107,0.454177,3.37821,-35.3763,-77.6548,0.826198,-0.22623,0.515962,0
147.126,-116.692,-46.442,-85.938,0.529392,0.490855,0.522122,0.454087,4.8796,-35.123,-77.1979,0.83975,-0.210316,0.500587,0
147.151,-116.696,-46.436,-85.9374,0.529472,0.490825,0.522138,0.454008,3.68823,-35.1821,-77.9147,0.834208,-0.216723,0.507078,0
147.176,-116.697,-46.4337,-85.9379,0.529535,0.490787,0.522151,0.45396,3.96059,-34.5232,-78.4465,0.837969,-0.208467,0.504331,0
147.201,-116.7,-46.4356,-85.9371,0.529545,0.490784,0.522146,0.453956,3.47715,-34.3827,-78.3938,0.838838,-0.202162,0.505451,0
147.226,-116.737,-46.2959,-85.9817,0.529316,0.491176,0.521915,0.454066,3.13068,-34.9449,-77.9093,0.837833,-0.201767,0.507273,0
147.251,-116.744,-46.3073,-85.9729,0.529018,0.491516,0.52175,0.454235,2.18305,-35.0886,-77.4311,0.834924,-0.199846,0.512799,0
147.276,-116.742,-46.3071,-85.9678,0.528742,0.491906,0.52154,0.454375,2.76909,-34.8547,-78.9905,0.840705,-0.188522,0.507617,0
147.301,-116.734,-46.303,-85.9623,0.528572,0.492184,0.521367,0.45447,3.26468,-35.401,-77.9664,0.840286,-0.19873,0.504407,0
147.325,-116.727,-46.3065,-85.967,0.528566,0.492231,0.52131,0.454492,2.98601,-35.39,-77.4223,0.838122,-0.202414,0.506538,0
147.35,-116.738,-46.3047,-85.9746,0.528682,0.492042,0.521378,0.454483,2.79911,-35.0934,-77.6282,0.840339,-0.196251,0.505289,0
147.375,-116.757,-46.3185,-85.9783,0.528836,0.491683,0.521558,0.454487,2.81352,-35.081,-77.7411,0.840322,-0.195577,0.505577,0
147.4,-116.757,-46.3204,-85.9802,0.528813,0.491629,0.521563,0.454567,2.93748,-35.1941,-77.7412,0.84048,-0.196735,0.504865,0
147.425,-116.743,-46.4709,-85.9374,0.528892,0.4913,0.521751,0.454614,2.86839,-35.145,-77.7001,0.84035,-0.196524,0.505164,0
147.45,-116.742,-46.4719,-85.9389,0.528821,0.491304,0.521739,0.454707,2.83694,-35.1262,-77.669,0.840338,-0.196497,0.505194,0
147.475,-116.735,-46.471,-85.9401,0.528797,0.491273,0.521737,0.454769,2.7846,-35.1034,-77.7289,0.840354,-0.195789,0.505442,0
147.5,-116.729,-46.4685,-85.9406,0.528796,0.491267,0.521728,0.454787,2.43596,-35.08,-77.8055,0.837574,-0.19786,0.509236,0
147.525,-116.725,-46.4666,-85.9422,0.528826,0.491275,0.521716,0.454758,2.85133,-35.246,-77.8093,0.839998,-0.197207,0.505482,0
147.55,-116.726,-46.4645,-85.9435,0.528853,0.491284,0.521715,0.454718,2.76635,-35.2333,-77.7906,0.839959,-0.196861,0.505683,0
147.575,-116.728,-46.4633,-85.9439,0.528883,0.491279,0.521727,0.454674,2.7111,-35.2036,-77.7909,0.839711,-0.196879,0.506087,0
147.6,-116.727,-46.4632,-85.9452,0.528892,0.491278,0.521742,0.454648,2.7103,-35.183,-77.7805,0.839603,-0.197132,0.506168,0
147.625,-116.722,-46.4611,-85.9453,0.528913,0.49126,0.521759,0.454624,2.72393,-35.1661,-77.7814,0.839636,-0.19721,0.506083,0
147.65,-116.721,-46.4591,-85.9447,0.528935,0.491245,0.521774,0.454598,2.75807,-35.1697,-77.801,0.839875,-0.197151,0.505709,0
147.675,-116.722,-46.4586,-85.9449,0.528983,0.491218,0.521789,0.454554,2.71567,-35.1645,-77.8016,0.839729,-0.197083,0.505978,0
147.7,-116.725,-46.4565,-85.9467,0.529047,0.491178,0.521817,0.45449,2.71423,-35.1983,-77.8034,0.839643,-0.19723,0.506063,0
147.725,-116.727,-46.4553,-85.9455,0.529094,0.491176,0.521826,0.454427,2.7053,-35.2037,-77.7888,0.839611,-0.1972,0.506128,0
147.75,-116.73,-46.4552,-85.9467,0.529121,0.491177,0.521839,0.45438,2.70859,-35.2089,-77.798,0.839575,-0.197204,0.506186,0
147.775,-116.73,-46.4569,-85.9479,0.529124,0.491152,0.521859,0.454379,2.71242,-35.2044,-77.7911,0.839579,-0.197245,0.506164,0
147.8,-116.73,-46.4589,-85.9479,0.52911,0.491146,0.521879,0.45438,2.72278,-35.1733,-77.7931,0.839636,-0.19717,0.506099,0
147.825,-116.726,-46.4574,-85.9464,0.529104,0.49114,0.521887,0.454384,2.76235,-35.1512,-77.8369,0.839665,-0.197438,0.505946,0
147.85,-116.723,-46.456,-85.9448,0.529126,0.491111,0.521911,0.454362,2.56645,-34.9945,-77.9024,0.839089,-0.197213,0.506988,0
147.875,-116.721,-46.4526,-85.9423,0.529179,0.491092,0.521931,0.454298,2.50728,-35.0358,-78.1346,0.838044,-0.197506,0.5086,0
147.9,-116.722,-46.45,-85.9438,0.529242,0.491048,0.521962,0.454236,2.85474,-35.5061,-78.0053,0.837939,-0.196666,0.509097,0
147.925,-116.724,-46.4509,-85.9443,0.529286,0.491007,0.521993,0.454194,3.09654,-35.6125,-78.0877,0.840988,-0.185074,0.508416,0
147.95,-116.724,-46.4492,-85.9437,0.529311,0.490996,0.522017,0.454148,2.98245,-35.6805,-77.9332,0.840648,-0.18128,0.510342,0
147.975,-116.721,-46.4464,-85.9445,0.529343,0.49097,0.522052,0.454099,2.38895,-35.6844,-77.5882,0.838258,-0.177053,0.515729,0
148,-116.716,-46.4443,-85.9459,0.529377,0.490934,0.522087,0.454058,2.7064,-35.9253,-77.8119,0.842039,-0.170184,0.511866,0
148.025,-116.715,-46.4455,-85.9453,0.529399,0.49093,0.522095,0.454028,2.63156,-35.8699,-77.3585,0.841488,-0.171049,0.512484,0
148.05,-116.739,-46.3135,-85.983,0.52892,0.491656,0.521706,0.454248,3.1189,-36.0456,-77.6194,0.84409,-0.168698,0.508972,0
148.075,-116.745,-46.3172,-85.9794,0.528776,0.49199,0.521497,0.454295,3.24375,-36.1276,-77.7147,0.844837,-0.168314,0.507858,0
148.1,-116.755,-46.3212,-85.9749,0.528689,0.491958,0.521563,0.454355,3.08507,-36.0807,-77.6781,0.843767,-0.169008,0.509405,0
148.125,-116.754,-46.3271,-85.9729,0.528766,0.491709,0.521707,0.454369,3.26695,-36.1682,-77.6359,0.84485,-0.167938,0.507961,0
148.15,-116.756,-46.335,-85.9766,0.528911,0.49133,0.521936,0.454347,3.27267,-36.1733,-77.5701,0.844793,-0.168217,0.507964,0
148.175,-116.758,-46.3421,-85.9888,0.529165,0.490874,0.522194,0.454247,3.19628,-36.1526,-77.6306,0.844352,-0.168123,0.508729,0
148.2,-116.769,-46.3465,-86.0007,0.529362,0.49046,0.522453,0.454168,3.20861,-36.1614,-77.6701,0.844338,-0.168117,0.508753,0
148.225,-116.766,-46.3474,-86.0013,0.529408,0.490414,0.522473,0.45414,3.26701,-36.2177,-77.6741,0.844524,-0.168317,0.508378,0
148.25,-116.772,-46.3529,-86.0001,0.529326,0.490489,0.522459,0.454171,3.21415,-36.1757,-77.6634,0.844382,-0.16806,0.508699,0
148.275,-116.768,-46.3625,-85.9908,0.529142,0.490747,0.522335,0.454248,3.26366,-36.1687,-77.6549,0.844786,-0.167749,0.508132,0
148.3,-116.763,-46.3647,-85.9877,0.528945,0.491038,0.522207,0.454311,3.25108,-36.1493,-77.6704,0.844715,-0.167801,0.508232,0
148.325,-116.738,-46.498,-85.9289,0.528956,0.491111,0.522161,0.454273,3.69057,-36.5073,-77.5552,0.845231,-0.171492,0.506137,0
148.35,-116.737,-46.498,-85.9285,0.529012,0.491019,0.522216,0.454243,3.84324,-36.6272,-77.3086,0.846638,-0.170375,0.50416,0
148.374,-116.737,-46.4999,-85.9302,0.529035,0.490986,0.522241,0.454224,3.67336,-36.1634,-77.6711,0.848294,-0.162924,0.503839,0
148.399,-116.74,-46.4972,-85.9329,0.529052,0.490981,0.522259,0.454189,3.44166,-36.0743,-77.2382,0.847816,-0.162737,0.504702,0
148.424,-116.74,-46.492,-85.9337,0.529064,0.490975,0.522282,0.454155,3.49856,-36.4498,-77.5252,0.849484,-0.157985,0.503406,0
148.449,-116.759,-46.3456,-86.0055,0.529619,0.489981,0.522863,0.453913,3.41939,-36.5144,-77.0465,0.849729,-0.157435,0.503165,0
148.474,-116.753,-46.3448,-86.0107,0.529737,0.489822,0.522957,0.45384,-5.70865,-28.6101,-76.7809,0.832904,-0.0989203,0.544505,0
148.499,-116.742,-46.3411,-86.0106,0.529611,0.49008,0.522819,0.453867,-5.70865,-28.6101,-76.7809,0.832904,-0.0989203,0.544505,0
148.524,-116.735,-46.3361,-86.0128,0.529569,0.490333,0.522664,0.453819,3.64444,-37.1706,-76.5231,0.852936,-0.151977,0.499403,0
148.549,-116.725,-46.3238,-86.0071,0.529379,0.490693,0.522486,0.453857,3.56972,-36.9289,-76.7514,0.854278,-0.145481,0.499044,0
148.574,-116.714,-46.3161,-86.0022,0.529263,0.49094,0.522355,0.453878,3.54418,-36.9997,-76.5638,0.854542,-0.143885,0.499054,0
148.599,-116.709,-46.3094,-86.0013,0.529181,0.491119,0.522261,0.453886,3.84782,-37.0291,-76.5467,0.857028,-0.140668,0.495696,0
148.624,-116.698,-46.4533,-85.9528,0.52933,0.490845,0.522434,0.453811,3.54409,-36.952,-76.353,0.855375,-0.141971,0.498175,0
148.649,-116.702,-46.4497,-85.9506,0.529324,0.490861,0.522436,0.453797,3.65102,-37.1006,-76.4148,0.856178,-0.141074,0.497048,0
148.674,-116.708,-46.3042,-85.982,0.528819,0.491727,0.52193,0.454031,3.42787,-36.9481,-76.4091,0.855092,-0.141089,0.49891,0
148.699,-116.702,-46.3114,-85.9777,0.52859,0.492022,0.521761,0.454173,3.57365,-37.0317,-76.4118,0.855495,-0.141406,0.498129,0
148.724,-116.69,-46.456,-85.9518,0.529009,0.491241,0.522176,0.454053,3.62927,-36.9769,-76.3939,0.855826,-0.140848,0.497717,0
148.749,-116.699,-46.4538,-85.9475,0.528945,0.491283,0.522143,0.45412,3.7557,-36.9003,-76.3682,0.856194,-0.140239,0.497258,0
148.774,-116.7,-46.454,-85.9483,0.528874,0.491326,0.522095,0.454212,4.01986,-37.0046,-76.3819,0.857499,-0.13776,0.495698,0
148.799,-116.7,-46.4566,-85.9471,0.528831,0.491353,0.522056,0.454278,4.0533,-37.0314,-76.1999,0.857576,-0.136573,0.495894,0
148.824,-116.702,-46.4599,-85.9464,0.528776,0.491388,0.522018,0.454347,4.07738,-37.0206,-76.2185,0.8577,-0.134432,0.496264,0
148.849,-116.704,-46.4616,-85.9459,0.528711,0.491438,0.52198,0.45441,4.0988,-37.0148,-76.1884,0.857752,-0.133838,0.496336,0
148.874,-116.7,-46.4598,-85.9479,0.528673,0.491461,0.521949,0.454467,4.12828,-37.0159,-76.1841,0.85778,-0.133483,0.496383,0
148.899,-116.692,-46.4612,-85.9479,0.528641,0.491472,0.521915,0.454532,4.13591,-37.0141,-76.173,0.857785,-0.133237,0.496439,0
148.924,-116.691,-46.4631,-85.9479,0.528607,0.491511,0.521876,0.454573,4.12039,-37.0108,-76.152,0.857794,-0.133093,0.496462,0
148.949,-116.693,-46.4647,-85.949,0.528583,0.491546,0.521837,0.454607,4.11135,-37.0246,-76.1559,0.85785,-0.13303,0.496383,0
148.974,-116.697,-46.4672,-85.9486,0.528542,0.491574,0.52181,0.454658,4.11733,-37.0351,-76.1642,0.858031,-0.132734,0.49615,0
148.999,-116.697,-46.4692,-85.9475,0.528498,0.491579,0.521789,0.454726,4.12651,-37.029,-76.1542,0.858074,-0.132662,0.496094,0
149.024,-116.695,-46.4709,-85.9454,0.528448,0.491586,0.521769,0.454801,4.1475,-37.0141,-76.1515,0.858067,-0.132786,0.496074,0
149.049,-116.692,-46.4699,-85.9449,0.528392,0.491635,0.521729,0.454858,4.56292,-37.3096,-76.1041,0.858422,-0.136118,0.494554,0
149.074,-116.695,-46.472,-85.9468,0.528358,0.491649,0.521709,0.454907,4.12203,-37.6919,-76.1141,0.854056,-0.140619,0.500814,0
149.099,-116.699,-46.4725,-85.9457,0.528315,0.491695,0.521675,0.454944,2.72942,-35.7396,-74.3184,0.849312,-0.140903,0.508739,0
149.124,-116.703,-46.4754,-85.9462,0.528257,0.491751,0.521636,0.454996,3.92728,-37.6986,-76.318,0.857533,-0.130298,0.497654,0
149.149,-116.704,-46.4783,-85.9465,0.528193,0.491817,0.521589,0.455053,3.50902,-37.2554,-76.288,0.851862,-0.13397,0.506343,0
149.174,-116.702,-46.4812,-85.9488,0.528131,0.491855,0.521558,0.455119,3.97565,-37.0639,-76.5523,0.854537,-0.131215,0.502542,0
149.199,-116.698,-46.482,-85.9475,0.528084,0.491872,0.521535,0.455182,3.99053,-37.0677,-76.5503,0.854694,-0.131228,0.502273,0
149.224,-116.696,-46.4824,-85.9477,0.52806,0.491864,0.521522,0.455233,3.96718,-37.067,-76.5547,0.854652,-0.131347,0.502312,0
149.249,-116.7,-46.4825,-85.9477,0.528046,0.491868,0.52151,0.455259,3.89997,-37.1074,-76.4975,0.854198,-0.132079,0.502893,0
149.274,-116.705,-46.4826,-85.9468,0.52801,0.491913,0.521482,0.455284,3.85714,-37.0717,-76.5906,0.853999,-0.131919,0.503272,0
149.299,-116.709,-46.4882,-85.9453,0.527963,0.491921,0.521464,0.45535,3.82009,-37.0498,-76.7167,0.853517,-0.133327,0.503718,0
149.324,-116.712,-46.4898,-85.9465,0.52791,0.491928,0.521443,0.455429,3.59567,-36.9135,-76.7543,0.851894,-0.136347,0.505655,0
149.349,-116.71,-46.493,-85.9491,0.52785,0.49194,0.521412,0.45552,3.54993,-36.9908,-76.9748,0.851002,-0.138569,0.506552,0
149.374,-116.708,-46.4964,-85.9499,0.527798,0.491937,0.521397,0.455602,3.43609,-36.8863,-77.1329,0.8495,-0.143625,0.507663,0
149.399,-116.709,-46.4971,-85.9501,0.527745,0.491962,0.521373,0.455662,3.37789,-36.7059,-77.3193,0.848445,-0.147963,0.508181,0
149.424,-116.712,-46.4957,-85.9497,0.527705,0.491991,0.521348,0.455707,3.33126,-36.5836,-77.4252,0.847815,-0.150427,0.508509,0
149.448,-116.714,-46.4957,-85.9496,0.527669,0.49201,0.521323,0.455757,3.09346,-36.5081,-77.3707,0.845678,-0.153929,0.511013,0
149.473,-116.713,-46.4957,-85.9512,0.527634,0.492022,0.521301,0.45581,3.17038,-36.489,-77.3934,0.846762,-0.153608,0.509312,0
149.498,-116.709,-46.4979,-85.9512,0.527592,0.492038,0.521273,0.455874,3.42831,-36.479,-77.5199,0.848171,-0.152592,0.50727,0
149.523,-116.707,-46.499,-85.9532,0.527556,0.49205,0.521257,0.455921,3.36727,-36.6574,-77.4537,0.847897,-0.152867,0.507644,0
149.548,-116.702,-46.4982,-85.9548,0.527531,0.492056,0.521245,0.455956,3.35684,-36.7481,-77.2129,0.847948,-0.152539,0.507657,0
149.573,-116.697,-46.4987,-85.9543,0.527507,0.492076,0.521227,0.455983,3.66283,-36.4896,-77.5317,0.847263,-0.154157,0.508312,0
149.598,-116.694,-46.4993,-85.9534,0.527488,0.492081,0.521217,0.45601,3.99332,-37.054,-78.6756,0.847748,-0.153209,0.50779,0
149.623,-116.696,-46.5004,-85.9532,0.52745,0.492109,0.521203,0.456042,3.16828,-36.6517,-77.1427,0.847404,-0.151923,0.50875,0
149.648,-116.698,-46.5026,-85.9523,0.527391,0.492148,0.521191,0.456081,2.8217,-36.5401,-76.9412,0.846422,-0.15047,0.510812,0
149.673,-116.697,-46.5071,-85.9528,0.527323,0.492178,0.521186,0.456132,2.76606,-36.9493,-76.7122,0.846645,-0.146264,0.511662,0
149.698,-116.695,-46.5064,-85.9537,0.527268,0.492218,0.521173,0.456167,3.56143,-37.3306,-77.5158,0.853906,-0.141055,0.500947,0
149.723,-116.697,-46.5114,-85.954,0.527206,0.492259,0.521174,0.456194,2.62827,-36.4576,-76.2719,0.853631,-0.153088,0.497874,0
149.748,-116.702,-46.5119,-85.954,0.527144,0.492324,0.52116,0.45621,2.64812,-36.5438,-76.1712,0.854707,-0.158166,0.494429,0
149.773,-116.705,-46.5126,-85.9541,0.527077,0.49237,0.521144,0.456257,2.65636,-36.6342,-75.9966,0.855179,-0.157763,0.49374,0
149.798,-116.709,-46.5158,-85.954,0.526995,0.492434,0.521119,0.456311,2.57934,-36.3712,-75.7979,0.855962,-0.153567,0.493707,0
149.823,-116.711,-46.5176,-85.9543,0.526915,0.492486,0.521101,0.456369,2.6119,-36.3604,-75.7804,0.857151,-0.151873,0.492166,0
149.848,-116.712,-46.5173,-85.9551,0.526841,0.492544,0.52108,0.456415,2.56633,-36.4399,-75.7914,0.856997,-0.152161,0.492344,0
149.873,-116.713,-46.5182,-85.9552,0.526769,0.49262,0.52105,0.456451,2.61991,-36.5974,-75.8376,0.857091,-0.152843,0.491969,0
149.898,-116.715,-46.5182,-85.9543,0.526722,0.492659,0.521031,0.456484,2.62798,-36.6023,-75.8105,0.857034,-0.152693,0.492116,0
149.923,-116.719,-46.5192,-85.9541,0.526676,0.4927,0.521009,0.456519,2.62003,-36.5155,-75.7771,0.857124,-0.15188,0.49221,0
149.948,-116.723,-46.5209,-85.9551,0.526617,0.492737,0.520994,0.456563,2.65647,-36.527,-75.7725,0.857376,-0.150555,0.492178,0
149.973,-116.72,-46.5183,-85.9556,0.526577,0.492771,0.520971,0.456599,2.74201,-36.6456,-75.7092,0.857778,-0.146774,0.49262,0
149.998,-116.714,-46.5207,-85.9568,0.52653,0.492786,0.520955,0.456655,2.82641,-36.7531,-75.7131,0.85799,-0.140903,0.493963,0
150.023,-116.711,-46.5247,-85.9574,0.526493,0.492792,0.520949,0.4567,3.0285,-36.9648,-75.7452,0.859347,-0.137881,0.492455,0
150.048,-116.71,-46.5259,-85.9577,0.526449,0.492837,0.520928,0.456725,3.05024,-37.0135,-75.6303,0.859915,-0.134706,0.492342,0
150.073,-116.709,-46.5239,-85.9561,0.526409,0.492892,0.520903,0.456741,3.18145,-37.2156,-75.6472,0.860918,-0.130822,0.491636,0
150.098,-116.71,-46.5244,-85.9538,0.526366,0.492934,0.520888,0.456761,3.18387,-37.2708,-75.5035,0.861309,-0.128798,0.491485,0
150.123,-116.711,-46.5267,-85.9528,0.526347,0.492911,0.520902,0.456792,3.12143,-37.2243,-75.4194,0.861387,-0.127568,0.49167,0
150.148,-116.712,-46.529,-85.9538,0.526316,0.492914,0.520906,0.456821,3.1345,-37.2659,-75.4519,0.86166,-0.126775,0.491396,0
150.173,-116.713,-46.5308,-85.9537,0.526283,0.492918,0.520914,0.456844,3.1374,-37.3004,-75.4582,0.861693,-0.126693,0.49136,0
150.198,-116.717,-46.5324,-85.9506,0.526231,0.492948,0.520913,0.456874,3.14328,-37.2827,-75.4572,0.861692,-0.126528,0.491403,0
150.223,-116.719,-46.5329,-85.9475,0.526154,0.492998,0.520907,0.456916,3.17294,-37.2528,-75.4548,0.861726,-0.126206,0.491427,0
150.248,-116.719,-46.5335,-85.9472,0.526103,0.493013,0.520909,0.456953,3.20328,-37.2428,-75.4445,0.861823,-0.125832,0.491353,0
150.273,-116.72,-46.5324,-85.9469,0.526059,0.493033,0.520903,0.456991,3.24573,-37.2695,-75.4828,0.861878,-0.125262,0.491402,0
150.298,-116.719,-46.5348,-85.9466,0.526021,0.493026,0.520904,0.457042,3.25813,-37.2401,-75.489,0.8618,-0.125389,0.491506,0
150.323,-116.719,-46.5358,-85.9437,0.525978,0.493058,0.52089,0.457071,3.27058,-37.2214,-75.4972,0.861792,-0.125494,0.491493,0
150.348,-116.717,-46.5357,-85.94,0.525952,0.493063,0.520885,0.457101,3.28647,-37.206,-75.5111,0.861862,-0.125302,0.49142,0
150.372,-116.715,-46.5318,-85.9368,0.525939,0.493068,0.520881,0.457116,3.28509,-37.1821,-75.5113,0.861793,-0.125452,0.491503,0
150.397,-116.714,-46.5293,-85.9338,0.525938,0.49305,0.520886,0.457132,3.28897,-37.1831,-75.5116,0.861766,-0.125633,0.491503,0
150.422,-116.711,-46.525,-85.9307,0.525946,0.493013,0.520889,0.457157,3.28893,-37.1831,-75.5112,0.861789,-0.125601,0.491472,0
150.448,-116.708,-46.5259,-85.9323,0.525953,0.492973,0.520889,0.457194,3.28603,-37.1739,-75.517,0.861823,-0.125491,0.491439,0
150.472,-116.707,-46.5267,-85.933,0.525949,0.492973,0.520877,0.457213,3.30618,-37.159,-75.5438,0.861894,-0.125637,0.491279,0
150.497,-116.708,-46.5283,-85.9313,0.525915,0.493013,0.520855,0.457233,3.37358,-37.0901,-75.6404,0.861913,-0.126316,0.491071,0
150.522,-116.707,-46.5281,-85.9267,0.525884,0.493075,0.520833,0.457227,3.41893,-37.0328,-75.749,0.860965,-0.129835,0.491814,0
150.547,-116.707,-46.5265,-85.9238,0.525875,0.49311,0.520823,0.457211,3.39149,-36.9581,-75.715,0.859593,-0.133198,0.493313,0
150.572,-116.705,-46.5243,-85.9241,0.525889,0.493104,0.520821,0.457204,3.47312,-36.8007,-75.8322,0.859487,-0.134442,0.49316,0
150.597,-116.707,-46.5256,-85.9261,0.525905,0.493073,0.52083,0.457209,3.50862,-36.7126,-75.9468,0.859262,-0.135497,0.493263,0
150.622,-116.708,-46.5256,-85.9262,0.525912,0.493063,0.520827,0.457215,3.56523,-36.7176,-76.0054,0.859435,-0.135625,0.492927,0
150.647,-116.704,-46.5258,-85.9284,0.525923,0.493034,0.52083,0.457229,3.59725,-36.7325,-76.0243,0.85945,-0.135796,0.492855,0
150.672,-116.703,-46.5247,-85.9293,0.525931,0.493034,0.520833,0.457216,3.6046,-36.7152,-76.022,0.859323,-0.136199,0.492965,0
150.697,-116.702,-46.5249,-85.9304,0.525947,0.493019,0.52085,0.457196,3.60352,-36.6943,-76.028,0.859305,-0.13624,0.492985,0
150.722,-116.701,-46.5252,-85.9318,0.525974,0.492992,0.520862,0.45718,3.58503,-36.6851,-76.0272,0.859302,-0.136107,0.493027,0
